NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,580.0,3250,0.0,0.0,5782.0,2865.0,4315.0,2444.0,383816.0,385687.0,615339.0,2887.0,1912.0,1674.0,1012.0,275246.0,275908.0,87865.0,1912.0,966.0,1673.0,848.0,55226.0,56051.0
10,650.0,3250,0.0,0.0,5782.0,2865.0,4315.0,2444.0,383561.0,385432.0,615339.0,2887.0,1912.0,1674.0,1012.0,275050.0,275712.0,87865.0,1912.0,966.0,1673.0,848.0,55195.0,56020.0
10,720.0,3250,0.0,0.0,5782.0,2865.0,4315.0,2444.0,383272.0,385143.0,615339.0,2887.0,1912.0,1674.0,1012.0,274833.0,275495.0,87865.0,1912.0,966.0,1673.0,848.0,55158.0,55983.0
10,790.0,3250,0.0,0.0,5782.0,2865.0,4315.0,2444.0,382957.0,384828.0,615339.0,2887.0,1912.0,1674.0,1012.0,274598.0,275260.0,87865.0,1912.0,966.0,1673.0,848.0,55118.0,55943.0
10,860.0,3250,0.0,0.0,5782.0,2865.0,4315.0,2444.0,382621.0,384492.0,615339.0,2887.0,1912.0,1674.0,1012.0,274347.0,275009.0,87865.0,1912.0,966.0,1673.0,848.0,55075.0,55900.0
10,930.0,3250,0.0,0.0,5782.0,2865.0,4315.0,2444.0,382258.0,384129.0,615339.0,2887.0,1912.0,1674.0,1012.0,274078.0,274740.0,87865.0,1912.0,966.0,1673.0,848.0,55025.0,55850.0
10,1000.0,3250,0.0,0.0,5782.0,2865.0,4315.0,2444.0,381881.0,383752.0,615339.0,2887.0,1912.0,1674.0,1012.0,273798.0,274460.0,87865.0,1912.0,966.0,1673.0,848.0,54973.0,55798.0
10,300.0,1250,0.0,0.0,5782.0,2865.0,4586.0,2537.0,461320.0,463369.0,615339.0,2887.0,1912.0,1880.0,1154.0,337385.0,338111.0,87865.0,1912.0,966.0,1738.0,880.0,63803.0,64661.0
10,370.0,1250,0.0,0.0,5782.0,2865.0,4586.0,2537.0,461216.0,463265.0,615339.0,2887.0,1912.0,1880.0,1154.0,337307.0,338033.0,87865.0,1912.0,966.0,1738.0,880.0,63787.0,64645.0
10,440.0,1250,0.0,0.0,5782.0,2865.0,4586.0,2537.0,461014.0,463063.0,615339.0,2887.0,1912.0,1880.0,1154.0,337152.0,337878.0,87865.0,1912.0,966.0,1738.0,880.0,63765.0,64623.0
10,510.0,1250,0.0,0.0,5782.0,2865.0,4586.0,2537.0,460744.0,462793.0,615339.0,2887.0,1912.0,1880.0,1154.0,336944.0,337670.0,87865.0,1912.0,966.0,1738.0,880.0,63733.0,64591.0
10,580.0,1250,0.0,0.0,5782.0,2865.0,4586.0,2537.0,460428.0,462477.0,615339.0,2887.0,1912.0,1880.0,1154.0,336706.0,337432.0,87865.0,1912.0,966.0,1738.0,880.0,63694.0,64552.0
