NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,370.0,3000,0.0,0.0,4744.0,2828.0,3737.0,2357.0,343818.0,345198.0,616741.0,1893.0,937.0,1186.0,566.0,242809.0,243429.0,88502.0,1884.0,946.0,1609.0,804.0,51043.0,51848.0
10,440.0,3000,0.0,0.0,4744.0,2828.0,3521.0,2244.0,295085.0,296362.0,616741.0,1893.0,937.0,1068.0,504.0,204414.0,204978.0,88502.0,1884.0,946.0,1530.0,765.0,45346.0,46111.0
10,510.0,3000,0.0,0.0,4744.0,2828.0,3338.0,2135.0,251864.0,253067.0,616741.0,1893.0,937.0,991.0,468.0,171040.0,171563.0,88502.0,1884.0,946.0,1441.0,728.0,39920.0,40633.0
10,580.0,3000,0.0,0.0,4744.0,2828.0,3110.0,2009.0,214445.0,215546.0,616741.0,1893.0,937.0,883.0,419.0,142925.0,143389.0,88502.0,1884.0,946.0,1340.0,676.0,34812.0,35476.0
10,650.0,3000,0.0,0.0,4744.0,2828.0,2903.0,1890.0,182676.0,183689.0,616741.0,1893.0,937.0,784.0,374.0,119571.0,119981.0,88502.0,1884.0,946.0,1260.0,635.0,30346.0,30971.0
10,720.0,3000,0.0,0.0,4744.0,2828.0,2694.0,1779.0,155824.0,156739.0,616741.0,1893.0,937.0,697.0,326.0,100154.0,100525.0,88502.0,1884.0,946.0,1162.0,585.0,26416.0,26993.0
10,790.0,3000,0.0,0.0,4744.0,2828.0,2513.0,1678.0,133182.0,134017.0,616741.0,1893.0,937.0,619.0,288.0,84102.0,84433.0,88502.0,1884.0,946.0,1088.0,544.0,22985.0,23529.0
10,860.0,3000,0.0,0.0,4744.0,2828.0,2300.0,1565.0,113993.0,114728.0,616741.0,1893.0,937.0,534.0,243.0,70826.0,71117.0,88502.0,1884.0,946.0,990.0,490.0,19959.0,20459.0
10,930.0,3000,0.0,0.0,4744.0,2828.0,2118.0,1451.0,98098.0,98765.0,616741.0,1893.0,937.0,476.0,209.0,60086.0,60353.0,88502.0,1884.0,946.0,905.0,456.0,17358.0,17807.0
10,1000.0,3000,0.0,0.0,4744.0,2828.0,1958.0,1354.0,85136.0,85740.0,616741.0,1893.0,937.0,422.0,186.0,51350.0,51586.0,88502.0,1884.0,946.0,830.0,416.0,15268.0,15682.0
